,Image Label,Class
5155,210_2022_6.tif,no_crop
5156,30_2022_7.tif,no_crop
5157,174_2022_9.tif,no_crop
5158,474_2022_8.tif,lush
5159,415_2023_1.tif,no_crop
5160,210_2022_9.tif,lush
5161,460_2023_3.tif,no_crop
5162,533_2023_1.tif,no_crop
5163,449_2023_2.tif,no_crop
5164,506_2022_10.tif,no_crop
5165,323_2022_5.tif,no_crop
5166,503_2023_2.tif,no_crop
5167,92_2023_0.tif,no_crop
5168,310_2023_2.tif,no_crop
5169,193_2022_6.tif,no_crop
5170,510_2022_7.tif,lush
5171,96_2022_4.tif,no_crop
5172,188_2023_0.tif,lush
5173,229_2022_9.tif,no_crop
5174,38_2022_4.tif,no_crop
5175,511_2022_5.tif,no_crop
5176,322_2023_0.tif,no_crop
5177,37_2022_7.tif,growing
5178,45_2022_9.tif,no_crop
5179,179_2022_6.tif,no_crop
5180,183_2022_7.tif,lush
5181,46_2022_8.tif,lush
5182,147_2022_6.tif,no_crop
5183,124_2022_4.tif,no_crop
5184,370_2023_1.tif,no_crop
5185,541_2023_0.tif,lush
5186,413_2022_4.tif,no_crop
5187,321_2022_7.tif,growing
5188,419_2022_5.tif,no_crop
5189,523_2022_6.tif,growing
5190,198_2023_2.tif,no_crop
5191,357_2023_2.tif,no_crop
5192,543_2022_11.tif,no_crop
5193,168_2022_4.tif,no_crop
5194,470_2023_1.tif,no_crop
5195,517_2022_5.tif,no_crop
5196,291_2022_6.tif,no_crop
5197,354_2022_10.tif,no_crop
5198,172_2022_11.tif,no_crop
5199,164_2022_7.tif,lush
5200,550_2023_0.tif,no_crop
5201,54_2022_9.tif,lush
5202,504_2022_7.tif,growing
5203,335_2022_7.tif,no_crop
5204,121_2022_7.tif,no_crop
5205,345_2022_7.tif,no_crop
5206,548_2022_5.tif,no_crop
5207,409_2022_9.tif,lush
5208,25_2022_5.tif,no_crop
5209,54_2022_4.tif,no_crop
5210,512_2022_4.tif,no_crop
5211,198_2022_10.tif,growing
5212,283_2022_4.tif,no_crop
5213,536_2022_5.tif,no_crop
5214,156_2022_10.tif,no_crop
5215,314_2022_4.tif,no_crop
5216,67_2022_5.tif,no_crop
5217,338_2023_0.tif,no_crop
5218,151_2022_9.tif,growing
5219,133_2022_4.tif,no_crop
5220,253_2022_10.tif,no_crop
5221,436_2022_7.tif,growing
5222,446_2023_2.tif,growing
5223,171_2022_4.tif,no_crop
5224,312_2022_4.tif,no_crop
5225,192_2022_7.tif,no_crop
5226,420_2022_6.tif,no_crop
5227,510_2023_3.tif,growing
5228,126_2022_11.tif,no_crop
5229,558_2022_5.tif,no_crop
5230,218_2022_4.tif,no_crop
5231,264_2022_11.tif,no_crop
5232,278_2023_3.tif,no_crop
5233,231_2022_6.tif,no_crop
5234,229_2022_10.tif,no_crop
5235,47_2022_6.tif,no_crop
5236,445_2022_7.tif,no_crop
5237,308_2022_11.tif,no_crop
5238,91_2022_9.tif,no_crop
5239,98_2023_1.tif,no_crop
5240,373_2022_10.tif,growing
5241,329_2022_10.tif,no_crop
5242,483_2022_8.tif,growing
5243,546_2022_10.tif,no_crop
5244,210_2023_0.tif,no_crop
5245,348_2022_4.tif,no_crop
5246,131_2022_4.tif,no_crop
5247,82_2023_1.tif,no_crop
5248,333_2022_4.tif,no_crop
5249,558_2022_6.tif,no_crop
5250,558_2023_1.tif,no_crop
5251,295_2023_0.tif,no_crop
5252,216_2022_10.tif,growing
5253,214_2022_4.tif,no_crop
5254,351_2022_7.tif,growing
5255,63_2022_4.tif,no_crop
5256,90_2023_2.tif,no_crop
5257,380_2023_1.tif,no_crop
5258,489_2022_9.tif,growing
5259,450_2022_6.tif,no_crop
5260,232_2022_8.tif,lush
5261,307_2023_3.tif,no_crop
5262,521_2023_3.tif,no_crop
5263,200_2023_1.tif,lush
5264,558_2022_10.tif,no_crop
5265,497_2023_3.tif,no_crop
5266,422_2022_7.tif,lush
5267,320_2022_11.tif,no_crop
5268,23_2022_5.tif,no_crop
5269,98_2022_5.tif,no_crop
5270,381_2022_5.tif,no_crop
5271,244_2023_3.tif,no_crop
5272,334_2022_11.tif,no_crop
5273,492_2022_5.tif,no_crop
5274,168_2022_7.tif,growing
5275,92_2022_10.tif,no_crop
5276,564_2022_8.tif,growing
5277,272_2022_7.tif,no_crop
5278,120_2022_4.tif,no_crop
5279,29_2022_9.tif,no_crop
5280,347_2022_4.tif,no_crop
5281,59_2022_6.tif,no_crop
5282,180_2023_2.tif,no_crop
5283,7_2022_7.tif,growing
5284,517_2022_6.tif,no_crop
5285,60_2022_7.tif,no_crop
5286,75_2022_9.tif,growing
5287,2_2023_3.tif,no_crop
5288,463_2022_5.tif,no_crop
5289,158_2022_10.tif,no_crop
5290,193_2022_8.tif,no_crop
5291,190_2022_11.tif,no_crop
5292,361_2023_3.tif,no_crop
5293,24_2023_2.tif,no_crop
5294,351_2022_5.tif,no_crop
5295,496_2022_10.tif,no_crop
5296,96_2022_8.tif,growing
5297,188_2023_2.tif,no_crop
5298,350_2022_5.tif,no_crop
5299,424_2023_3.tif,no_crop
5300,282_2022_9.tif,no_crop
5301,148_2023_1.tif,no_crop
5302,377_2022_10.tif,no_crop
5303,406_2022_6.tif,no_crop
5304,368_2022_6.tif,no_crop
5305,34_2022_9.tif,growing
5306,484_2022_6.tif,no_crop
5307,515_2022_8.tif,lush
5308,402_2023_2.tif,no_crop
5309,39_2023_2.tif,no_crop
5310,449_2022_8.tif,lush
5311,49_2022_9.tif,growing
5312,281_2023_1.tif,no_crop
5313,276_2023_1.tif,no_crop
5314,264_2022_7.tif,no_crop
5315,108_2022_7.tif,no_crop
5316,123_2023_2.tif,no_crop
5317,118_2022_8.tif,lush
5318,192_2022_8.tif,lush
5319,231_2022_8.tif,growing
5320,345_2023_0.tif,no_crop
5321,550_2022_10.tif,no_crop
5322,115_2022_10.tif,no_crop
5323,107_2022_6.tif,no_crop
5324,53_2023_2.tif,no_crop
5325,262_2022_6.tif,no_crop
5326,425_2022_7.tif,no_crop
5327,99_2022_9.tif,growing
5328,359_2022_10.tif,no_crop
5329,343_2022_6.tif,no_crop
5330,544_2022_9.tif,no_crop
5331,536_2022_8.tif,lush
5332,419_2022_7.tif,no_crop
5333,212_2022_5.tif,no_crop
5334,176_2022_11.tif,no_crop
5335,291_2023_0.tif,no_crop
5336,97_2022_5.tif,no_crop
5337,442_2022_9.tif,growing
5338,212_2023_3.tif,no_crop
5339,464_2022_5.tif,no_crop
5340,375_2022_6.tif,no_crop
5341,25_2022_8.tif,lush
5342,404_2023_2.tif,no_crop
5343,231_2022_10.tif,no_crop
5344,516_2022_9.tif,no_crop
5345,431_2022_7.tif,no_crop
5346,165_2022_4.tif,no_crop
5347,221_2022_9.tif,no_crop
5348,522_2022_7.tif,no_crop
5349,227_2023_1.tif,no_crop
5350,396_2022_11.tif,no_crop
5351,372_2022_9.tif,lush
5352,455_2022_10.tif,no_crop
5353,211_2022_7.tif,no_crop
5354,349_2022_8.tif,no_crop
5355,56_2023_3.tif,no_crop
5356,187_2022_4.tif,no_crop
5357,393_2022_5.tif,no_crop
5358,544_2022_4.tif,no_crop
5359,304_2022_8.tif,no_crop
5360,234_2022_10.tif,no_crop
5361,137_2023_2.tif,no_crop
5362,521_2023_1.tif,no_crop
5363,126_2023_0.tif,lush
5364,24_2022_10.tif,no_crop
5365,270_2022_11.tif,no_crop
5366,551_2023_1.tif,no_crop
5367,9_2022_8.tif,growing
5368,330_2022_4.tif,no_crop
5369,235_2022_8.tif,lush
5370,349_2022_10.tif,growing
5371,72_2022_7.tif,lush
5372,59_2023_1.tif,no_crop
5373,559_2022_9.tif,growing
5374,121_2022_6.tif,no_crop
5375,492_2022_9.tif,growing
5376,26_2023_1.tif,no_crop
5377,401_2022_8.tif,no_crop
5378,25_2023_1.tif,no_crop
5379,490_2023_0.tif,lush
5380,520_2023_1.tif,no_crop
5381,44_2023_3.tif,no_crop
5382,279_2022_6.tif,no_crop
5383,303_2023_2.tif,no_crop
5384,357_2022_5.tif,no_crop
5385,394_2022_8.tif,growing
5386,10_2023_1.tif,growing
5387,490_2022_9.tif,no_crop
5388,464_2023_2.tif,no_crop
5389,402_2023_3.tif,no_crop
5390,379_2023_1.tif,no_crop
5391,281_2022_5.tif,no_crop
5392,382_2022_6.tif,no_crop
5393,72_2022_4.tif,no_crop
5394,272_2023_2.tif,no_crop
5395,244_2022_10.tif,lush
5396,518_2022_7.tif,lush
5397,499_2022_10.tif,no_crop
5398,526_2022_10.tif,no_crop
5399,390_2022_6.tif,no_crop
5400,495_2023_1.tif,no_crop
5401,560_2022_5.tif,no_crop
5402,256_2022_5.tif,no_crop
5403,236_2022_7.tif,growing
5404,183_2023_0.tif,no_crop
5405,399_2023_3.tif,no_crop
5406,499_2022_5.tif,no_crop
5407,428_2022_5.tif,no_crop
5408,296_2022_5.tif,no_crop
5409,476_2022_9.tif,lush
5410,369_2022_8.tif,lush
5411,301_2022_6.tif,no_crop
5412,176_2022_8.tif,lush
5413,564_2023_0.tif,no_crop
5414,518_2023_3.tif,no_crop
5415,211_2023_0.tif,no_crop
5416,481_2022_9.tif,no_crop
5417,568_2022_7.tif,no_crop
5418,301_2022_9.tif,growing
5419,13_2022_7.tif,lush
5420,485_2022_11.tif,no_crop
5421,243_2022_6.tif,no_crop
5422,304_2022_11.tif,no_crop
5423,494_2022_11.tif,lush
5424,414_2022_4.tif,no_crop
5425,447_2022_7.tif,lush
5426,509_2022_5.tif,no_crop
5427,430_2023_3.tif,no_crop
5428,237_2023_1.tif,no_crop
5429,560_2022_11.tif,no_crop
5430,126_2022_5.tif,no_crop
5431,552_2022_9.tif,no_crop
5432,217_2022_7.tif,growing
5433,555_2022_7.tif,no_crop
5434,70_2023_3.tif,no_crop
5435,117_2023_2.tif,no_crop
5436,105_2023_0.tif,no_crop
5437,65_2023_0.tif,no_crop
5438,70_2023_2.tif,no_crop
5439,537_2022_9.tif,no_crop
5440,534_2022_11.tif,no_crop
5441,206_2022_11.tif,no_crop
5442,177_2022_4.tif,no_crop
5443,183_2022_8.tif,lush
5444,329_2023_0.tif,no_crop
5445,86_2023_1.tif,lush
5446,338_2023_3.tif,no_crop
5447,455_2023_3.tif,no_crop
5448,91_2022_4.tif,no_crop
5449,158_2023_3.tif,no_crop
5450,367_2023_1.tif,no_crop
5451,26_2023_0.tif,no_crop
5452,539_2023_1.tif,no_crop
5453,5_2022_10.tif,growing
5454,235_2023_2.tif,no_crop
5455,512_2023_3.tif,no_crop
5456,506_2022_7.tif,growing
5457,132_2023_3.tif,no_crop
5458,31_2022_8.tif,lush
5459,263_2022_4.tif,no_crop
5460,111_2022_6.tif,no_crop
5461,265_2023_1.tif,no_crop
5462,415_2023_0.tif,no_crop
5463,428_2022_7.tif,lush
5464,513_2022_4.tif,no_crop
5465,436_2022_8.tif,lush
5466,471_2023_1.tif,no_crop
5467,157_2022_8.tif,growing
5468,50_2022_6.tif,no_crop
5469,410_2023_2.tif,no_crop
5470,543_2022_10.tif,no_crop
5471,169_2022_7.tif,no_crop
5472,287_2023_2.tif,no_crop
5473,261_2022_6.tif,no_crop
5474,144_2023_3.tif,no_crop
5475,419_2022_6.tif,no_crop
5476,354_2022_9.tif,growing
5477,58_2022_9.tif,no_crop
5478,183_2022_5.tif,no_crop
5479,431_2023_3.tif,no_crop
5480,266_2023_2.tif,no_crop
5481,154_2023_1.tif,no_crop
5482,399_2022_7.tif,lush
5483,12_2023_2.tif,no_crop
5484,298_2022_6.tif,no_crop
5485,134_2023_2.tif,no_crop
5486,256_2022_6.tif,no_crop
5487,533_2023_3.tif,no_crop
5488,250_2022_6.tif,no_crop
5489,175_2022_6.tif,no_crop
5490,554_2023_1.tif,no_crop
5491,4_2022_6.tif,no_crop
5492,429_2022_7.tif,no_crop
5493,314_2022_9.tif,growing
5494,450_2022_11.tif,no_crop
5495,371_2022_6.tif,no_crop
5496,508_2022_6.tif,no_crop
5497,545_2022_5.tif,no_crop
5498,332_2023_0.tif,no_crop
5499,18_2023_1.tif,no_crop
5500,462_2023_1.tif,no_crop
5501,207_2022_10.tif,no_crop
5502,123_2023_3.tif,no_crop
5503,504_2022_5.tif,no_crop
5504,449_2023_1.tif,no_crop
5505,565_2022_5.tif,no_crop
5506,381_2022_10.tif,no_crop
5507,409_2022_5.tif,no_crop
5508,419_2022_8.tif,growing
5509,560_2022_7.tif,growing
5510,274_2022_10.tif,no_crop
5511,393_2023_2.tif,no_crop
5512,212_2022_4.tif,no_crop
5513,171_2022_7.tif,no_crop
5514,522_2022_9.tif,no_crop
5515,323_2022_10.tif,no_crop
5516,539_2023_0.tif,no_crop
5517,482_2022_11.tif,no_crop
5518,53_2022_6.tif,no_crop
5519,38_2023_3.tif,no_crop
5520,544_2022_6.tif,no_crop
5521,260_2022_5.tif,no_crop
5522,7_2022_9.tif,no_crop
5523,151_2022_7.tif,growing
5524,100_2023_2.tif,no_crop
5525,516_2022_5.tif,no_crop
5526,274_2023_0.tif,growing
5527,355_2022_5.tif,no_crop
5528,518_2022_8.tif,growing
5529,425_2023_2.tif,no_crop
5530,108_2023_0.tif,lush
5531,436_2022_5.tif,no_crop
5532,374_2023_3.tif,no_crop
5533,406_2023_0.tif,no_crop
5534,311_2022_7.tif,lush
5535,366_2023_0.tif,no_crop
5536,424_2022_9.tif,lush
5537,393_2022_7.tif,lush
5538,452_2022_4.tif,no_crop
5539,508_2022_8.tif,lush
5540,273_2023_0.tif,no_crop
5541,32_2023_1.tif,no_crop
5542,418_2022_10.tif,no_crop
5543,105_2023_1.tif,growing
5544,417_2023_3.tif,no_crop
5545,386_2023_3.tif,no_crop
5546,438_2022_4.tif,no_crop
5547,143_2023_1.tif,no_crop
5548,58_2023_2.tif,no_crop
5549,547_2023_3.tif,no_crop
5550,420_2023_2.tif,no_crop
5551,328_2022_4.tif,no_crop
5552,10_2023_3.tif,no_crop
5553,407_2023_0.tif,no_crop
5554,459_2023_1.tif,no_crop
5555,153_2022_10.tif,no_crop
5556,417_2022_4.tif,no_crop
5557,222_2023_1.tif,no_crop
5558,157_2023_0.tif,no_crop
5559,225_2022_5.tif,no_crop
5560,559_2022_7.tif,no_crop
5561,37_2022_9.tif,no_crop
5562,267_2022_10.tif,no_crop
5563,334_2023_3.tif,no_crop
5564,452_2022_9.tif,growing
5565,486_2022_4.tif,no_crop
5566,392_2022_11.tif,no_crop
5567,16_2022_5.tif,no_crop
5568,196_2022_9.tif,growing
5569,215_2023_3.tif,no_crop
5570,254_2022_5.tif,no_crop
5571,287_2022_6.tif,no_crop
5572,311_2022_9.tif,growing
5573,41_2022_8.tif,lush
5574,190_2022_10.tif,no_crop
5575,50_2022_5.tif,no_crop
5576,146_2022_11.tif,no_crop
5577,208_2023_3.tif,no_crop
5578,319_2022_11.tif,no_crop
5579,214_2022_11.tif,no_crop
5580,211_2022_11.tif,no_crop
5581,198_2022_9.tif,growing
5582,400_2023_2.tif,no_crop
5583,184_2023_2.tif,no_crop
5584,453_2023_1.tif,no_crop
5585,139_2022_4.tif,no_crop
5586,360_2023_2.tif,no_crop
5587,545_2023_2.tif,no_crop
5588,221_2022_4.tif,no_crop
5589,442_2022_7.tif,growing
5590,168_2023_1.tif,no_crop
5591,35_2022_8.tif,lush
5592,26_2022_6.tif,no_crop
5593,509_2023_2.tif,no_crop
5594,513_2022_11.tif,no_crop
5595,236_2022_9.tif,lush
5596,376_2022_9.tif,lush
5597,529_2023_0.tif,lush
5598,235_2022_4.tif,no_crop
5599,408_2022_8.tif,no_crop
5600,481_2022_10.tif,no_crop
5601,17_2022_5.tif,no_crop
5602,280_2022_9.tif,no_crop
5603,117_2022_8.tif,no_crop
5604,424_2023_2.tif,no_crop
5605,210_2023_2.tif,no_crop
5606,24_2023_0.tif,growing
5607,48_2022_6.tif,no_crop
5608,563_2022_7.tif,no_crop
5609,195_2023_2.tif,no_crop
5610,251_2023_0.tif,no_crop
5611,353_2022_8.tif,lush
5612,463_2022_7.tif,lush
5613,366_2023_2.tif,no_crop
5614,207_2022_6.tif,no_crop
5615,529_2022_7.tif,no_crop
5616,382_2022_10.tif,no_crop
5617,306_2022_11.tif,no_crop
5618,142_2023_3.tif,no_crop
5619,229_2023_1.tif,no_crop
5620,394_2022_10.tif,no_crop
5621,485_2022_9.tif,lush
5622,498_2022_5.tif,no_crop
5623,497_2022_9.tif,lush
5624,452_2023_3.tif,no_crop
5625,20_2023_1.tif,no_crop
5626,309_2023_1.tif,no_crop
5627,551_2022_7.tif,no_crop
5628,447_2023_3.tif,lush
5629,331_2022_10.tif,no_crop
5630,532_2022_4.tif,no_crop
5631,235_2022_5.tif,no_crop
5632,407_2022_5.tif,no_crop
5633,4_2022_8.tif,lush
5634,324_2023_2.tif,no_crop
5635,182_2022_10.tif,no_crop
5636,282_2023_2.tif,no_crop
5637,292_2023_0.tif,no_crop
5638,339_2022_11.tif,no_crop
5639,553_2023_3.tif,no_crop
5640,151_2022_6.tif,no_crop
5641,4_2023_1.tif,no_crop
5642,514_2022_9.tif,no_crop
5643,497_2023_2.tif,no_crop
5644,205_2023_2.tif,no_crop
5645,534_2022_7.tif,growing
5646,546_2022_7.tif,no_crop
5647,418_2022_8.tif,no_crop
5648,526_2023_3.tif,no_crop
5649,322_2022_4.tif,no_crop
5650,371_2022_5.tif,no_crop
5651,567_2023_2.tif,no_crop
5652,303_2022_6.tif,no_crop
5653,359_2022_8.tif,lush
5654,98_2022_8.tif,lush
5655,49_2022_10.tif,no_crop
5656,435_2022_7.tif,growing
5657,241_2023_2.tif,no_crop
5658,96_2022_10.tif,no_crop
5659,186_2022_6.tif,no_crop
5660,269_2022_8.tif,no_crop
5661,539_2022_8.tif,growing
5662,461_2022_4.tif,no_crop
5663,564_2023_3.tif,no_crop
5664,154_2022_8.tif,lush
5665,103_2023_2.tif,no_crop
5666,360_2023_0.tif,no_crop
5667,479_2022_8.tif,growing
5668,452_2022_6.tif,no_crop
5669,321_2023_0.tif,no_crop
5670,335_2023_0.tif,no_crop
5671,321_2023_1.tif,no_crop
5672,156_2023_0.tif,lush
5673,192_2022_10.tif,no_crop
5674,187_2022_6.tif,no_crop
5675,300_2023_0.tif,no_crop
5676,339_2022_7.tif,growing
5677,405_2022_4.tif,no_crop
5678,480_2023_2.tif,no_crop
5679,44_2022_5.tif,no_crop
5680,370_2022_6.tif,no_crop
5681,388_2023_2.tif,no_crop
5682,379_2022_5.tif,no_crop
5683,477_2023_2.tif,no_crop
5684,4_2022_9.tif,growing
5685,331_2022_5.tif,no_crop
5686,355_2022_8.tif,no_crop
5687,131_2022_10.tif,no_crop
5688,4_2023_2.tif,no_crop
5689,340_2022_6.tif,no_crop
5690,557_2023_2.tif,no_crop
5691,126_2023_1.tif,no_crop
5692,247_2022_11.tif,no_crop
5693,126_2022_9.tif,growing
5694,243_2022_7.tif,no_crop
5695,2_2022_10.tif,no_crop
5696,131_2022_7.tif,no_crop
5697,496_2023_2.tif,growing
5698,316_2023_0.tif,no_crop
5699,527_2022_4.tif,no_crop
5700,174_2023_0.tif,no_crop
5701,329_2022_6.tif,no_crop
5702,451_2022_5.tif,no_crop
5703,548_2023_0.tif,no_crop
5704,521_2022_6.tif,no_crop
5705,147_2022_4.tif,no_crop
5706,140_2022_8.tif,growing
5707,463_2023_0.tif,no_crop
5708,486_2023_2.tif,no_crop
5709,454_2022_11.tif,no_crop
5710,518_2022_9.tif,growing
5711,26_2022_8.tif,no_crop
5712,395_2022_7.tif,growing
5713,133_2022_11.tif,no_crop
5714,128_2023_0.tif,growing
5715,303_2022_4.tif,no_crop
5716,170_2022_5.tif,no_crop
5717,92_2022_5.tif,no_crop
5718,277_2022_10.tif,lush
5719,530_2023_2.tif,no_crop
5720,270_2023_0.tif,no_crop
5721,83_2022_5.tif,no_crop
5722,39_2023_1.tif,no_crop
5723,422_2022_11.tif,no_crop
5724,188_2022_5.tif,no_crop
5725,71_2022_6.tif,no_crop
5726,132_2022_11.tif,no_crop
5727,101_2022_7.tif,growing
5728,384_2023_2.tif,no_crop
5729,258_2022_6.tif,no_crop
5730,57_2023_1.tif,no_crop
5731,365_2022_6.tif,no_crop
5732,556_2023_2.tif,no_crop
5733,226_2023_0.tif,growing
5734,315_2022_8.tif,no_crop
5735,445_2022_6.tif,no_crop
5736,357_2023_0.tif,no_crop
5737,374_2023_0.tif,no_crop
5738,381_2022_11.tif,no_crop
5739,102_2022_7.tif,no_crop
5740,56_2022_7.tif,lush
5741,395_2022_6.tif,no_crop
5742,517_2023_1.tif,no_crop
5743,253_2023_1.tif,no_crop
5744,171_2022_6.tif,no_crop
5745,217_2023_3.tif,no_crop
5746,478_2022_7.tif,growing
5747,199_2022_10.tif,no_crop
5748,477_2022_5.tif,no_crop
5749,82_2022_6.tif,no_crop
5750,102_2022_10.tif,no_crop
5751,257_2022_11.tif,no_crop
5752,176_2022_9.tif,no_crop
5753,77_2022_4.tif,no_crop
5754,435_2022_4.tif,no_crop
5755,203_2022_10.tif,no_crop
5756,426_2023_3.tif,no_crop
5757,543_2022_8.tif,growing
5758,180_2022_9.tif,growing
5759,379_2023_3.tif,no_crop
5760,377_2022_6.tif,no_crop
5761,556_2022_5.tif,no_crop
5762,173_2022_8.tif,no_crop
5763,114_2022_7.tif,growing
5764,192_2023_1.tif,no_crop
5765,163_2023_0.tif,no_crop
5766,236_2022_10.tif,no_crop
5767,541_2022_9.tif,growing
5768,80_2023_2.tif,no_crop
5769,98_2022_11.tif,no_crop
5770,181_2022_10.tif,no_crop
5771,186_2022_10.tif,no_crop
5772,501_2022_4.tif,no_crop
5773,344_2023_2.tif,no_crop
5774,547_2022_7.tif,lush
5775,392_2022_6.tif,no_crop
5776,499_2022_7.tif,no_crop
5777,502_2022_10.tif,no_crop
5778,389_2023_3.tif,no_crop
5779,65_2023_1.tif,no_crop
5780,147_2022_10.tif,no_crop
5781,312_2022_9.tif,growing
5782,556_2022_11.tif,no_crop
5783,173_2022_6.tif,no_crop
5784,88_2023_0.tif,lush
5785,56_2022_11.tif,no_crop
5786,474_2022_4.tif,no_crop
5787,194_2022_4.tif,no_crop
5788,72_2022_8.tif,lush
5789,56_2023_0.tif,no_crop
5790,503_2022_7.tif,growing
5791,289_2023_2.tif,no_crop
5792,541_2022_8.tif,lush
5793,349_2022_7.tif,no_crop
5794,174_2022_11.tif,no_crop
5795,341_2022_11.tif,lush
5796,476_2023_0.tif,growing
5797,527_2022_6.tif,no_crop
5798,21_2022_6.tif,no_crop
5799,342_2022_6.tif,no_crop
5800,520_2022_11.tif,no_crop
5801,533_2022_10.tif,no_crop
5802,114_2022_11.tif,no_crop
5803,61_2022_9.tif,no_crop
5804,91_2022_8.tif,no_crop
5805,399_2023_1.tif,no_crop
5806,222_2023_0.tif,lush
5807,448_2022_7.tif,growing
5808,356_2023_0.tif,growing
5809,111_2022_11.tif,no_crop
5810,447_2022_8.tif,lush
5811,304_2022_5.tif,no_crop
5812,460_2022_8.tif,lush
5813,524_2022_10.tif,lush
5814,501_2022_7.tif,no_crop
5815,491_2023_3.tif,no_crop
5816,127_2022_10.tif,no_crop
5817,106_2022_7.tif,growing
5818,405_2022_5.tif,no_crop
5819,38_2022_10.tif,no_crop
5820,532_2022_9.tif,growing
5821,196_2023_1.tif,no_crop
5822,428_2023_3.tif,no_crop
5823,221_2022_7.tif,growing
5824,261_2022_8.tif,no_crop
5825,95_2023_0.tif,growing
5826,416_2023_1.tif,no_crop
5827,555_2023_2.tif,no_crop
5828,172_2023_1.tif,no_crop
5829,454_2022_9.tif,no_crop
5830,551_2022_9.tif,lush
5831,469_2022_11.tif,no_crop
5832,532_2023_1.tif,no_crop
5833,320_2022_5.tif,no_crop
5834,260_2023_1.tif,no_crop
5835,162_2022_11.tif,no_crop
5836,398_2023_1.tif,no_crop
5837,195_2022_11.tif,no_crop
5838,469_2022_4.tif,no_crop
5839,147_2023_3.tif,no_crop
5840,310_2023_0.tif,lush
5841,421_2022_6.tif,no_crop
5842,427_2023_1.tif,no_crop
5843,392_2022_10.tif,lush
5844,44_2022_10.tif,no_crop
5845,32_2022_4.tif,no_crop
5846,58_2023_1.tif,no_crop
5847,292_2023_3.tif,no_crop
5848,142_2023_0.tif,no_crop
5849,485_2023_2.tif,no_crop
5850,37_2023_2.tif,no_crop
5851,80_2022_11.tif,no_crop
5852,401_2023_2.tif,no_crop
5853,447_2022_5.tif,no_crop
5854,333_2023_3.tif,no_crop
5855,435_2023_1.tif,growing
5856,150_2022_6.tif,no_crop
5857,403_2022_8.tif,growing
5858,199_2023_3.tif,no_crop
5859,109_2023_3.tif,no_crop
5860,470_2023_0.tif,lush
5861,320_2023_2.tif,no_crop
5862,445_2023_0.tif,no_crop
5863,225_2023_1.tif,no_crop
5864,248_2023_2.tif,no_crop
5865,335_2022_4.tif,no_crop
5866,260_2023_2.tif,no_crop
5867,547_2022_10.tif,no_crop
5868,535_2022_7.tif,lush
5869,308_2022_9.tif,no_crop
5870,359_2022_4.tif,no_crop
5871,170_2022_8.tif,lush
5872,371_2023_1.tif,no_crop
5873,426_2022_4.tif,no_crop
5874,380_2023_3.tif,no_crop
5875,251_2023_1.tif,no_crop
5876,20_2022_6.tif,no_crop
5877,264_2022_10.tif,no_crop
5878,97_2023_0.tif,no_crop
5879,191_2023_1.tif,no_crop
5880,46_2023_3.tif,no_crop
5881,185_2023_0.tif,growing
5882,389_2022_10.tif,growing
5883,35_2023_0.tif,no_crop
5884,138_2022_9.tif,growing
5885,493_2022_9.tif,growing
5886,106_2022_6.tif,no_crop
5887,14_2023_2.tif,no_crop
5888,87_2022_10.tif,no_crop
5889,440_2022_4.tif,no_crop
5890,129_2022_8.tif,growing
5891,106_2022_8.tif,growing
5892,55_2022_4.tif,no_crop
5893,470_2022_6.tif,no_crop
5894,244_2022_6.tif,no_crop
5895,551_2022_10.tif,no_crop
5896,417_2022_10.tif,no_crop
5897,454_2023_1.tif,no_crop
5898,18_2022_4.tif,no_crop
5899,191_2023_3.tif,no_crop
5900,418_2022_11.tif,no_crop
5901,319_2023_1.tif,no_crop
5902,337_2022_9.tif,lush
5903,108_2022_5.tif,no_crop
5904,149_2022_7.tif,growing
5905,106_2022_4.tif,no_crop
5906,308_2022_8.tif,growing
5907,394_2023_0.tif,no_crop
5908,295_2023_2.tif,no_crop
5909,271_2023_0.tif,no_crop
5910,339_2022_4.tif,no_crop
5911,45_2023_1.tif,lush
5912,47_2023_3.tif,no_crop
5913,502_2022_6.tif,no_crop
5914,482_2022_9.tif,no_crop
5915,212_2022_6.tif,no_crop
5916,557_2022_9.tif,no_crop
5917,210_2022_5.tif,no_crop
5918,34_2023_0.tif,growing
5919,233_2023_1.tif,no_crop
5920,368_2022_8.tif,lush
5921,442_2022_11.tif,no_crop
5922,25_2023_2.tif,no_crop
5923,64_2022_4.tif,no_crop
5924,295_2023_1.tif,no_crop
5925,263_2022_9.tif,lush
5926,101_2022_6.tif,no_crop
5927,506_2023_1.tif,no_crop
5928,70_2023_1.tif,no_crop
5929,457_2022_4.tif,no_crop
5930,317_2022_8.tif,no_crop
5931,310_2022_10.tif,no_crop
5932,218_2022_6.tif,no_crop
5933,116_2022_4.tif,no_crop
5934,266_2022_7.tif,growing
5935,388_2022_5.tif,no_crop
5936,408_2022_11.tif,no_crop
5937,151_2022_10.tif,no_crop
5938,92_2022_7.tif,no_crop
5939,334_2022_6.tif,no_crop
5940,256_2022_11.tif,no_crop
5941,398_2023_0.tif,no_crop
5942,251_2022_9.tif,growing
5943,348_2022_10.tif,no_crop
5944,210_2023_1.tif,no_crop
5945,145_2023_3.tif,no_crop
5946,243_2022_10.tif,no_crop
5947,138_2022_4.tif,no_crop
5948,236_2023_1.tif,no_crop
5949,511_2022_10.tif,lush
5950,205_2022_11.tif,no_crop
